ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
P09339	1	citB BSU18000	Aconitate hydratase A (ACN) (Aconitase) (EC 4.2.1.3) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (Iron-responsive protein-like) (IRP-like) (Probable 2-methyl-cis-aconitate hydratase) (EC 4.2.1.99) (RNA-binding protein)	SUBUNIT: Monomer. {ECO:0000269|PubMed:3110133}.
P94365	1	cydB yxkL BSU38750	Cytochrome bd ubiquinol oxidase subunit 2 (EC 1.10.3.-) (Cytochrome d ubiquinol oxidase subunit II)	SUBUNIT: Heterodimer of subunits I and II. {ECO:0000250}.
O34324	1	acoL yfjH BSU08090	Dihydrolipoyl dehydrogenase (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (E3 component of acetoin cleaving system)	SUBUNIT: Homodimer. {ECO:0000250}.
P37465	1	metG metS BSU00380	Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)	SUBUNIT: Homodimer. {ECO:0000250}.
P54716	1	glvA glv-1 glvG malA BSU08180	Maltose-6'-phosphate glucosidase (EC 3.2.1.122) (6-phospho-alpha-D-glucosidase) (6-phosphoryl-O-alpha-D-glucopyranosyl:phosphoglucohydrolase)	SUBUNIT: Homotetramer.
O31632	1	metC yjcJ BSU11880	Cystathionine beta-lyase MetC (CBL) (EC 4.4.1.8) (Beta-cystathionase) (Cysteine lyase)	SUBUNIT: Homotetramer. {ECO:0000250}.
P17618	1	ribD ribG BSU23280	Riboflavin biosynthesis protein RibD [Includes: Diaminohydroxyphosphoribosylaminopyrimidine deaminase (DRAP deaminase) (EC 3.5.4.26) (Riboflavin-specific deaminase); 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193) (HTP reductase)]	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:16308316}.
P21881	1	pdhA aceA BSU14580	Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1) (S complex, 42 kDa subunit) (Vegetative protein 220) (VEG220)	SUBUNIT: Heterodimer of an alpha and a beta chain.
O31666	1	mtnW ykrW BSU13590	2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)	SUBUNIT: Homodimer. {ECO:0000250}.
P12047	1	purB purE BSU06440	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase) (Glutamyl--tRNA ligase regulatory factor)	SUBUNIT: Homotetramer. Residues from neighboring subunits contribute catalytic and substrate-binding residues to each active site. {ECO:0000269|PubMed:15182182, ECO:0000269|PubMed:18237141}.
P26900	1	ansA BSU23580	L-asparaginase 1 (L-ASNase 1) (EC 3.5.1.1) (L-asparagine amidohydrolase 1)	SUBUNIT: Homotetramer.
P53001	1	aspB BSU22370	Aspartate aminotransferase (AspAT) (EC 2.6.1.1) (Transaminase A)	SUBUNIT: Homodimer. {ECO:0000250}.
O32114	1	dapF yutL BSU32170	Diaminopimelate epimerase (DAP epimerase) (EC 5.1.1.7) (PLP-independent amino acid racemase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00197}.
P37877	1	ackA BSU29470	Acetate kinase (EC 2.7.2.1) (Acetokinase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00020}.
Q03221	1	tdk BSU37060	Thymidine kinase (EC 2.7.1.21)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_00124}.
P23129	1	odhA citK BSU19370	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase)	SUBUNIT: Homodimer.
P0CI73	1	glmS gcaA ybxD BSU01780	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00164}.
P31112	1	hepS gerC1 gerCA hepA BSU22760	Heptaprenyl diphosphate synthase component 1 (HepPP synthase subunit 1) (EC 2.5.1.30) (Spore germination protein C1)	SUBUNIT: Heterodimer of component I and II.
O32137	1	allB pucH yunH BSU32410	Allantoinase (EC 3.5.2.5) (Allantoin-utilizing enzyme)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_01645}.
O31612	1	ppnKA nadF yjbN BSU11610	NAD kinase 1 (EC 2.7.1.23) (ATP-dependent NAD kinase) (Poly(P)-dependent NAD kinase) (PPNK)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:12897004}.
O31755	1	proS BSU16570	Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01569}.
Q04797	1	asd BSU16750	Aspartate-semialdehyde dehydrogenase (ASA dehydrogenase) (ASADH) (EC 1.2.1.11) (Aspartate-beta-semialdehyde dehydrogenase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_02121}.
P45694	1	tkt tktA BSU17890	Transketolase (TK) (EC 2.2.1.1)	SUBUNIT: Homodimer. {ECO:0000250}.
P16524	1	patA uat BSU14000	Putative N-acetyl-LL-diaminopimelate aminotransferase (EC 2.6.1.-) (Putative aminotransferase A)	SUBUNIT: Homodimer. {ECO:0000250}.
P05654	1	pyrB BSU15490	Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase)	SUBUNIT: Homotrimer.
P54375	1	sodA yqgD BSU25020	Superoxide dismutase [Mn] (EC 1.15.1.1) (General stress protein 24) (GSP24)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:18084079}.
P42085	1	xpt BSU22070	Xanthine phosphoribosyltransferase (XPRTase) (EC 2.4.2.22)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:16716072, ECO:0000269|Ref.4}.
O34347	1	argG BSU29450	Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_00005}.
O34442	1	mgtE ykoK BSU13300	Magnesium transporter MgtE	SUBUNIT: Homodimer. {ECO:0000250}.
O34667	1	luxS ytjB BSU30670	S-ribosylhomocysteine lyase (EC 4.4.1.21) (AI-2 synthesis protein) (Autoinducer-2 production protein LuxS)	SUBUNIT: Homodimer.
Q06752	1	cysS spnA BSU00940	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	SUBUNIT: Monomer.
P54382	1	folD yqiA BSU24310	Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01576}.
O31616	1	thiO goxB yjbR BSU11670	Glycine oxidase (GO) (EC 1.4.3.19)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:12627963, ECO:0000269|PubMed:15105420, ECO:0000269|PubMed:19864430, ECO:0000269|PubMed:9827558}.
P37530	1	dgk yaaG BSU00150	Deoxyguanosine kinase (DGUO kinase) (dGK) (EC 2.7.1.113)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:11078735}.
Q06756	1	ispF yacN BSU00910	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)	SUBUNIT: Homotrimer. {ECO:0000250}.
P37869	1	eno BSU33900	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	SUBUNIT: Homooctamer. Component of a possible RNA degradosome complex composed of rny, rnjA, rnjB, pnp, pfkA and eno (PubMed:19193632) (although rnjA and rnjB's presence is unclear). {ECO:0000269|PubMed:19193632, ECO:0000269|PubMed:21803996, ECO:0000269|PubMed:22198292, ECO:0000269|PubMed:9988532}.
P31103	1	ndk BSU22730	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase)	SUBUNIT: Homotetramer. {ECO:0000250}.
P12042	1	purL BSU06480	Phosphoribosylformylglycinamidine synthase subunit PurL (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit II) (FGAR amidotransferase II) (FGAR-AT II) (Glutamine amidotransferase PurL) (Phosphoribosylformylglycinamidine synthase subunit II)	SUBUNIT: Monomer. Part of the FGAM synthase complex composed of 1 PurL, 1 PurQ and 2 PurS subunits. {ECO:0000255|HAMAP-Rule:MF_00420, ECO:0000269|PubMed:15301530}.
Q45582	1	murQ ybbI BSU01700	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00068}.
O32142	1	pucM yunM BSU32460	5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17) (Transthyretin-related protein) (TRP)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:16782815}.
O31777	1	kbl BSU17000	8-amino-7-oxononanoate synthase 1 (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (KAPA synthase) (8-amino-7-ketopelargonate synthase) (Alpha-oxoamine synthase)	SUBUNIT: Homodimer. {ECO:0000250}.
P03947	1	trpD BSU22670	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00211}.
P39772	1	asnS BSU22360	Asparagine--tRNA ligase (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00534}.
P07343	1	fumC citG BSU33040	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_00743}.
P19465	1	folE mtrA BSU22780	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	SUBUNIT: Toroid-shaped homodecamer, composed of two pentamers of five dimers. {ECO:0000250}.
O31751	1	uppS yluA BSU16530	Isoprenyl transferase (EC 2.5.1.-)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01139}.
P21248	1	hemD BSU28140	Uroporphyrinogen-III synthase (UROS) (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase)	SUBUNIT: Monomer. {ECO:0000250}.
P28821	1	pabC BSU00760	Aminodeoxychorismate lyase (EC 4.1.3.38) (4-amino-4-deoxychorismate lyase) (ADC lyase) (ADCL)	SUBUNIT: Homodimer. {ECO:0000250}.
P13714	1	ldh lctE BSU03050	L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27)	SUBUNIT: Homotetramer.
O34607	1	sdaAA ylpA BSU15860	Probable L-serine dehydratase, alpha chain (SDH) (EC 4.3.1.17) (L-serine deaminase) (L-SD)	SUBUNIT: Heterodimer of an alpha chain and a beta chain. {ECO:0000250}.
P21880	1	pdhD aceD citL BSU14610	Dihydrolipoyl dehydrogenase (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (E3 component of pyruvate complex) (S complex, 50 kDa subunit)	SUBUNIT: Homodimer. Component of two multienzyme complexes: pyruvate dehydrogenase complex and oxoglutarate dehydrogenase complex.
P37946	1	ilvA BSU21770	L-threonine dehydratase biosynthetic IlvA (EC 4.3.1.19) (Threonine deaminase)	SUBUNIT: Homotetramer. {ECO:0000250}.
P05645	1	leuB leuC BSU28270	3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH)	SUBUNIT: Homodimer.
O34746	5	fabHA fabH fabH1 yjaX BSU11330	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III protein 1) (Beta-ketoacyl-ACP synthase III 1) (KAS III 1) (bFabH1)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01815}.
P25972	1	pyrE pyrX BSU15560	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01208}.
P80858	1	leuC BSU28260	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase) (Superoxide-inducible protein 10) (SOI10)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000255|HAMAP-Rule:MF_01026}.
O34565	1	hisH BSU34890	Imidazole glycerol phosphate synthase subunit HisH (EC 2.4.2.-) (IGP synthase glutamine amidotransferase subunit) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH)	SUBUNIT: Heterodimer of HisH and HisF. {ECO:0000250}.
O34529	1	pfkA pfk BSU29190	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)	SUBUNIT: Homotetramer. Component of a possible RNA degradosome complex composed of rny, rnjA, rnjB, pnp, pfkA and eno (PubMed:19193632) (although rnjA and rnjB's presence is unclear). Specifically interacts with RNase Y (rny, PubMed:21803996) and enolase (eno, PubMed:22198292). {ECO:0000255|HAMAP-Rule:MF_00339, ECO:0000269|PubMed:19193632, ECO:0000269|PubMed:21803996, ECO:0000269|PubMed:22198292}.
P21656	1	trpS BSU11420	Tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	SUBUNIT: Homodimer.
P37487	1	ppaC BSU40550	Manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	SUBUNIT: Homodimer.
O31776	1	tdh BSU16990	L-threonine 3-dehydrogenase (TDH) (EC 1.1.1.103)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_00627}.
O34443	1	apt BSU27610	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00004}.
P22326	1	tyrS1 BSU29670	Tyrosine--tRNA ligase 1 (EC 6.1.1.1) (Tyrosyl-tRNA synthetase 1) (TyrRS 1)	SUBUNIT: Homodimer.
P11044	1	thyA2 thyB BSU21820	Thymidylate synthase 2 (TS 2) (TSase 2) (EC 2.1.1.45) (Thymidylate synthase A) (TS A) (TSase A)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00008}.
P96618	1	acpS ydcB BSU04620	Holo-[acyl-carrier-protein] synthase (Holo-ACP synthase) (EC 2.7.8.7) (4'-phosphopantetheinyl transferase AcpS)	SUBUNIT: Homotrimer. {ECO:0000269|PubMed:10997907}.
P35146	1	aroD aroC BSU23080	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type I DHQase) (Type I dehydroquinase) (DHQ1)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00214}.
P23974	1	menH ytfB ytxM BSU30810	Putative 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (SHCHC synthase) (EC 4.2.99.20)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_01660}.
P17731	1	hisC hisH BSU22620	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	SUBUNIT: Homodimer. {ECO:0000250}.
O31669	1	mtnD ykrZ BSU13620	Acireductone dioxygenase (1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase) (DHK-MTPene dioxygenase) (Acireductone dioxygenase (Fe(2+)-requiring)) (ARD') (Fe-ARD) (EC 1.13.11.54) (Acireductone dioxygenase (Ni(2+)-requiring)) (ARD) (Ni-ARD) (EC 1.13.11.53)	SUBUNIT: Monomer. {ECO:0000250}.
O34925	1	deoD punB BSU19630	Purine nucleoside phosphorylase DeoD-type (PNP) (EC 2.4.2.1) (Purine nucleoside phosphorylase II) (PU-NPase II)	SUBUNIT: Homohexamer. {ECO:0000250}.
P26935	1	iolG idh BSU39700 E83G	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase (EC 1.1.1.18) (EC 1.1.1.369) (Myo-inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase) (MI 2-dehydrogenase/DCI 3-dehydrogenase)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:112095}.
O34911	1	ykoF BSU13240	Putative HMP/thiamine-binding protein YkoF	SUBUNIT: Homodimer in vitro. In vivo, may be a part of an ABC transporter complex which is composed of two ATP-binding proteins (YkoD), two transmembrane proteins (YkoC and YkoE) and a solute-binding protein (YkoF) (Probable). {ECO:0000305|PubMed:15451668, ECO:0000305|Ref.6}.
O31663	1	mtnK ykrT BSU13560	Methylthioribose kinase (MTR kinase) (EC 2.7.1.100)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:17372354, ECO:0000269|PubMed:17522047}.
P37477	1	lysS BSU00820	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	SUBUNIT: Homodimer. {ECO:0000250}.
P94568	1	leuD BSU28250	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	SUBUNIT: Heterodimer of LeuC and LeuD. {ECO:0000250}.
